longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,population_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.09,33.12,11.0,567.0,184.0,620.0,163.0,2.5284,122500.0,3.478527607361963,1.1288343558282208,3.803680981595092,False,False,False,False
-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,115100.0,4.096676737160121,0.9788519637462235,3.930513595166163,False,False,False,False
-117.08,33.11,28.0,2094.0,585.0,1556.0,563.0,2.2,127700.0,3.719360568383659,1.0390763765541742,2.763765541740675,False,False,False,False
-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,171600.0,5.989510489510489,1.1223776223776223,3.1153846153846154,False,False,False,False
-117.08,33.12,37.0,1060.0,268.0,823.0,229.0,1.8363,145500.0,4.62882096069869,1.1703056768558953,3.593886462882096,False,False,False,False
-117.07,33.11,31.0,2055.0,473.0,1326.0,427.0,3.0915,139900.0,4.812646370023419,1.1077283372365339,3.1053864168618266,False,False,False,False
-117.08,33.11,31.0,1832.0,444.0,1669.0,463.0,2.2146,116700.0,3.9568034557235423,0.958963282937365,3.6047516198704104,False,False,False,False
-117.08,33.12,33.0,674.0,208.0,565.0,188.0,1.875,114300.0,3.5851063829787235,1.1063829787234043,3.00531914893617,False,False,False,False
-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216,146300.0,5.366594360086768,1.0824295010845988,2.6550976138828633,False,False,False,False
-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,127000.0,4.637051039697543,1.1323251417769375,2.3648393194706996,False,False,False,False
-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,287500.0,6.575989782886334,1.086845466155811,2.7803320561941254,False,False,False,False
-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,169900.0,6.463414634146342,1.008130081300813,3.029810298102981,False,False,False,False
-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786,223500.0,6.488921713441655,0.948301329394387,3.0945347119645494,False,False,False,False
-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,167500.0,6.704419889502763,1.0773480662983426,3.0359116022099446,False,False,False,False
-117.05,33.1,13.0,5516.0,746.0,2119.0,662.0,6.1868,320200.0,8.332326283987916,1.1268882175226587,3.200906344410876,False,False,False,False
-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663,248300.0,7.498806682577565,1.0644391408114557,3.0692124105011933,False,False,False,False
-117.04,33.09,16.0,4677.0,581.0,1902.0,566.0,6.1834,335600.0,8.263250883392226,1.0265017667844523,3.360424028268551,False,False,False,False
-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836,239900.0,6.5233644859813085,1.0186915887850467,3.0429906542056075,False,False,False,False
-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,210900.0,6.230088495575221,1.1084070796460177,3.2035398230088497,False,False,False,False
-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5,222600.0,6.343465045592705,1.0729483282674772,3.0151975683890577,False,False,False,False
-116.84,33.08,15.0,2755.0,519.0,1474.0,460.0,4.0408,225900.0,5.989130434782608,1.1282608695652174,3.2043478260869565,False,False,False,False
-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,239100.0,5.039426523297491,0.931899641577061,2.6415770609319,False,False,False,False
-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,199200.0,7.117942283563362,1.0727728983688833,3.2521957340025094,False,False,False,False
-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,171500.0,6.056710775047259,1.0226843100189036,3.436672967863894,False,False,False,False
-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475,167200.0,5.549222797927461,1.0949913644214162,3.4110535405872193,False,False,False,False
-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,170200.0,5.811594202898551,0.9855072463768116,3.63768115942029,False,False,False,False
-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,5.6674,209800.0,6.196969696969697,1.02020202020202,3.257575757575758,False,False,False,False
-116.74,33.33,17.0,4190.0,946.0,1802.0,673.0,2.4744,158200.0,6.225854383358098,1.4056463595839523,2.677563150074294,True,False,False,False
-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,156300.0,5.617283950617284,1.154320987654321,3.0895061728395063,True,False,False,False
-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,172900.0,6.709302325581396,1.4147286821705427,2.372093023255814,True,False,False,False
-116.58,33.09,36.0,992.0,224.0,334.0,126.0,3.0089,134400.0,7.873015873015873,1.7777777777777777,2.6507936507936507,True,False,False,False
-116.56,33.05,15.0,1985.0,361.0,536.0,209.0,4.125,148200.0,9.497607655502392,1.7272727272727273,2.5645933014354068,True,False,False,False
-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,198100.0,9.37546468401487,2.0,2.2899628252788102,True,False,False,False
-116.66,33.09,24.0,1378.0,272.0,532.0,188.0,1.5909,221900.0,7.329787234042553,1.446808510638298,2.8297872340425534,True,False,False,False
-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,193800.0,8.116279069767442,1.7209302325581395,2.7906976744186047,False,False,False,False
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,189900.0,6.789634146341464,1.298780487804878,2.673780487804878,True,False,False,False
-116.34,33.36,24.0,2746.0,514.0,731.0,295.0,3.3214,176400.0,9.308474576271186,1.7423728813559323,2.477966101694915,True,False,False,False
-116.32,33.28,19.0,1791.0,367.0,327.0,185.0,3.3625,100000.0,9.68108108108108,1.9837837837837837,1.7675675675675675,True,False,False,False
-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,83700.0,5.076086956521739,1.5434782608695652,2.4565217391304346,True,False,False,False
-116.28,32.84,18.0,382.0,128.0,194.0,69.0,2.5179,58800.0,5.536231884057971,1.855072463768116,2.8115942028985508,True,False,False,False
-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,116500.0,5.68941504178273,1.2200557103064067,2.9707520891364902,True,False,False,False
-116.45,32.65,22.0,2680.0,643.0,1644.0,516.0,2.1949,127100.0,5.1937984496124034,1.246124031007752,3.186046511627907,True,False,False,False
-116.35,32.74,16.0,2595.0,606.0,1046.0,367.0,1.7137,110700.0,7.070844686648502,1.651226158038147,2.8501362397820165,True,False,False,False
-116.2,32.64,28.0,1608.0,409.0,567.0,254.0,1.4648,61800.0,6.330708661417323,1.610236220472441,2.232283464566929,True,False,False,False
-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,4.2321,217400.0,6.3237971391417425,1.0988296488946685,2.9466840052015604,False,False,False,False
-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,231800.0,5.9375866851595,1.0901525658807212,2.622746185852982,False,False,False,False
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,187200.0,5.306089743589744,1.125,2.6073717948717947,False,False,False,False
-116.77,32.82,16.0,3688.0,817.0,1969.0,767.0,2.875,222900.0,4.808344198174707,1.0651890482398958,2.5671447196870925,False,False,False,False
-116.75,32.82,17.0,3348.0,481.0,1222.0,443.0,6.6361,308600.0,7.557562076749436,1.0857787810383748,2.7584650112866815,False,False,False,False
-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,274600.0,7.095238095238095,1.034798534798535,3.062271062271062,False,False,False,False
-116.62,32.86,18.0,4115.0,847.0,2032.0,745.0,4.0159,169100.0,5.523489932885906,1.1369127516778523,2.7275167785234897,False,False,False,False
-116.66,32.79,13.0,843.0,435.0,918.0,152.0,6.2152,240600.0,5.546052631578948,2.861842105263158,6.0394736842105265,False,False,False,False
-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,248900.0,6.644012944983818,1.0388349514563107,3.2135922330097086,False,False,False,False
-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,300300.0,8.052173913043479,1.085217391304348,3.5617391304347827,False,False,False,False
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,259900.0,6.497017892644135,0.9761431411530815,2.84493041749503,False,False,False,False
-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6.2578,293100.0,7.3259668508287294,1.0856353591160222,3.7430939226519335,False,False,False,False
-116.76,32.74,14.0,4085.0,751.0,2129.0,688.0,4.7367,214500.0,5.9375,1.0915697674418605,3.0944767441860463,False,False,False,False
-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,206100.0,5.40122199592668,1.0590631364562118,2.894093686354379,False,False,False,False
-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728,500001.0,2.671201814058957,1.2358276643990929,1.342403628117914,False,False,True,False
-122.42,37.81,52.0,1314.0,317.0,473.0,250.0,4.3472,500001.0,5.256,1.268,1.892,False,False,True,False
-122.42,37.8,50.0,2494.0,731.0,958.0,712.0,3.2356,500001.0,3.502808988764045,1.026685393258427,1.345505617977528,False,False,True,False
-122.42,37.8,52.0,741.0,170.0,277.0,165.0,4.4712,500001.0,4.490909090909091,1.0303030303030303,1.6787878787878787,False,False,True,False
-122.41,37.8,52.0,2583.0,672.0,1335.0,613.0,3.1477,500001.0,4.213703099510604,1.0962479608482871,2.177814029363785,False,False,True,False
-122.41,37.8,52.0,2618.0,611.0,1328.0,559.0,4.1607,350000.0,4.683363148479428,1.0930232558139534,2.37567084078712,False,False,True,False
-122.41,37.8,52.0,3278.0,775.0,1279.0,709.0,5.4378,500001.0,4.6234132581100145,1.0930888575458393,1.8039492242595205,False,False,True,False
-122.41,37.8,52.0,812.0,252.0,629.0,247.0,2.5875,500001.0,3.2874493927125505,1.0202429149797572,2.5465587044534415,False,False,True,False
-122.41,37.8,52.0,4088.0,946.0,1906.0,863.0,3.6065,433300.0,4.736964078794902,1.0961761297798378,2.208574739281576,False,False,True,False
-122.41,37.8,52.0,1288.0,309.0,437.0,272.0,6.3245,500001.0,4.735294117647059,1.1360294117647058,1.6066176470588236,False,False,True,False
-122.4,37.8,52.0,1860.0,575.0,679.0,448.0,4.775,500001.0,4.151785714285714,1.2834821428571428,1.515625,False,False,True,False
-122.4,37.8,52.0,2094.0,568.0,920.0,503.0,4.2015,412500.0,4.163021868787276,1.1292246520874751,1.8290258449304175,False,False,True,False
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,250000.0,4.038922155688622,1.0449101796407185,1.6047904191616766,False,False,True,False
-122.41,37.8,52.0,2450.0,741.0,1415.0,664.0,2.8229,375000.0,3.6897590361445785,1.1159638554216869,2.1310240963855422,False,False,True,False
-122.4,37.8,52.0,1642.0,570.0,1432.0,513.0,1.9063,300000.0,3.2007797270955165,1.1111111111111112,2.7914230019493176,False,False,True,False
-122.41,37.8,52.0,1394.0,395.0,1700.0,400.0,2.75,168800.0,3.485,0.9875,4.25,False,False,True,False
-122.41,37.8,52.0,1724.0,416.0,1016.0,395.0,3.3839,400000.0,4.364556962025317,1.0531645569620254,2.572151898734177,False,False,True,False
-122.41,37.8,30.0,1821.0,738.0,1648.0,684.0,0.8836,450000.0,2.662280701754386,1.0789473684210527,2.409356725146199,False,False,True,False
-122.41,37.8,52.0,3697.0,837.0,1446.0,711.0,5.866,500001.0,5.19971870604782,1.1772151898734178,2.0337552742616034,False,False,True,False
-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,350000.0,3.9454297407912686,1.024556616643929,2.4351978171896316,False,False,True,False
-122.42,37.8,52.0,2797.0,685.0,1156.0,651.0,4.3472,500001.0,4.296466973886329,1.0522273425499231,1.7757296466973886,False,False,True,False
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,420000.0,4.161592505854801,1.1381733021077283,2.1826697892271665,False,False,True,False
-122.42,37.8,52.0,3067.0,870.0,2122.0,850.0,2.5603,287500.0,3.608235294117647,1.0235294117647058,2.496470588235294,False,False,True,False
-122.41,37.79,52.0,2909.0,851.0,1711.0,830.0,3.0296,500001.0,3.504819277108434,1.0253012048192771,2.06144578313253,False,False,True,False
-122.41,37.79,52.0,3302.0,869.0,1178.0,727.0,3.3681,500001.0,4.541953232462173,1.1953232462173315,1.6203576341127923,False,False,True,False
-122.41,37.79,52.0,2161.0,544.0,904.0,431.0,3.5066,350000.0,5.013921113689095,1.2621809744779582,2.097447795823666,False,False,True,False
-122.41,37.8,52.0,1999.0,642.0,1846.0,620.0,1.9145,225000.0,3.2241935483870967,1.0354838709677419,2.97741935483871,False,False,True,False
-122.41,37.79,52.0,2302.0,938.0,1515.0,861.0,1.3668,55000.0,2.673635307781649,1.089430894308943,1.759581881533101,False,False,True,False
-122.4,37.79,52.0,1185.0,660.0,1007.0,623.0,1.4552,450000.0,1.9020866773675762,1.059390048154093,1.6163723916532906,False,False,True,False
-122.41,37.79,52.0,1436.0,738.0,1688.0,662.0,1.5156,237500.0,2.1691842900302114,1.1148036253776434,2.5498489425981874,False,False,True,False
-122.42,37.78,26.0,812.0,507.0,628.0,445.0,2.3304,500001.0,1.8247191011235955,1.1393258426966293,1.4112359550561797,False,False,True,False
-122.42,37.78,27.0,1728.0,884.0,1211.0,752.0,0.8543,500001.0,2.297872340425532,1.175531914893617,1.610372340425532,False,False,True,False
-122.43,37.81,39.0,3275.0,837.0,1137.0,725.0,3.7679,500001.0,4.517241379310345,1.1544827586206896,1.5682758620689654,False,False,True,False
-122.44,37.8,52.0,1724.0,412.0,540.0,319.0,4.2857,500001.0,5.4043887147335425,1.29153605015674,1.6927899686520376,False,False,True,False
-122.43,37.81,52.0,4309.0,942.0,1297.0,798.0,4.6781,500001.0,5.3997493734335835,1.1804511278195489,1.6253132832080202,False,False,True,False
-122.45,37.81,52.0,1375.0,322.0,287.0,184.0,3.9028,500001.0,7.4728260869565215,1.75,1.559782608695652,False,False,True,False
-122.44,37.8,52.0,2869.0,594.0,500.0,335.0,5.0376,500001.0,8.564179104477612,1.773134328358209,1.492537313432836,False,False,True,False
-122.44,37.8,52.0,3257.0,735.0,1045.0,620.0,4.5523,500001.0,5.253225806451613,1.185483870967742,1.685483870967742,False,False,True,False
-122.44,37.8,52.0,1580.0,470.0,714.0,448.0,3.2447,500001.0,3.5267857142857144,1.0491071428571428,1.59375,False,False,True,False
-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,500000.0,3.914396887159533,1.132295719844358,1.7315175097276265,False,False,True,False
-122.44,37.8,52.0,3149.0,719.0,1145.0,658.0,4.625,500001.0,4.785714285714286,1.0927051671732524,1.7401215805471124,False,False,True,False
-122.44,37.8,52.0,3161.0,472.0,842.0,410.0,7.9761,500001.0,7.709756097560976,1.1512195121951219,2.053658536585366,False,False,True,False
-122.44,37.8,52.0,2865.0,593.0,1029.0,577.0,5.2539,500001.0,4.965337954939342,1.0277296360485269,1.783362218370884,False,False,True,False
-122.44,37.8,52.0,1603.0,487.0,727.0,464.0,3.9856,500001.0,3.4547413793103448,1.0495689655172413,1.5668103448275863,False,False,True,False
-122.43,37.8,52.0,3172.0,848.0,1259.0,806.0,4.1047,466700.0,3.935483870967742,1.0521091811414391,1.5620347394540943,False,False,True,False
-122.43,37.8,52.0,2788.0,813.0,1302.0,764.0,4.199,400000.0,3.649214659685864,1.0641361256544504,1.7041884816753927,False,False,True,False
-122.43,37.8,52.0,2994.0,821.0,1240.0,779.0,3.3715,500000.0,3.8433889602053917,1.0539152759948651,1.5917843388960204,False,False,True,False
-122.43,37.8,52.0,1976.0,726.0,1045.0,669.0,3.6893,475000.0,2.9536621823617337,1.0852017937219731,1.56203288490284,False,False,True,False
-122.43,37.8,52.0,1006.0,251.0,349.0,233.0,3.2235,500000.0,4.317596566523605,1.0772532188841202,1.497854077253219,False,False,True,False
-122.43,37.8,52.0,1380.0,322.0,553.0,288.0,4.0417,500001.0,4.791666666666667,1.1180555555555556,1.9201388888888888,False,False,True,False
-122.42,37.8,52.0,2657.0,772.0,1014.0,685.0,4.038,500001.0,3.8788321167883213,1.127007299270073,1.4802919708029196,False,False,True,False
-122.43,37.8,52.0,2696.0,572.0,925.0,552.0,5.0365,500000.0,4.884057971014493,1.036231884057971,1.6757246376811594,False,False,True,False
-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,500001.0,4.151565074135091,1.0691927512355848,1.5799011532125207,False,False,True,False
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,500001.0,4.898601398601398,1.0874125874125875,1.667832167832168,False,False,True,False
-122.43,37.79,52.0,3565.0,892.0,1377.0,852.0,3.8068,500001.0,4.184272300469484,1.0469483568075117,1.6161971830985915,False,False,True,False
-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,500001.0,4.287822878228782,1.0418204182041821,1.5350553505535056,False,False,True,False
-122.44,37.79,52.0,1979.0,359.0,648.0,370.0,5.3124,500001.0,5.348648648648648,0.9702702702702702,1.7513513513513514,False,False,True,False
-122.45,37.79,52.0,3069.0,579.0,1107.0,536.0,5.5634,500001.0,5.725746268656716,1.080223880597015,2.0652985074626864,False,False,True,False
-122.45,37.79,52.0,1734.0,482.0,731.0,429.0,1.4804,425000.0,4.041958041958042,1.1235431235431235,1.7039627039627039,False,False,True,False
-122.46,37.79,52.0,2106.0,373.0,743.0,348.0,5.2909,500001.0,6.051724137931035,1.0718390804597702,2.1350574712643677,False,False,True,False
-122.44,37.79,52.0,1817.0,535.0,800.0,487.0,3.975,500001.0,3.731006160164271,1.0985626283367556,1.6427104722792607,False,False,True,False
-122.44,37.79,52.0,3640.0,840.0,1525.0,796.0,4.4375,500001.0,4.57286432160804,1.0552763819095476,1.9158291457286432,False,False,True,False
-122.44,37.79,52.0,3785.0,808.0,1371.0,799.0,6.4209,500001.0,4.737171464330413,1.0112640801001251,1.7158948685857323,False,False,True,False
-122.43,37.79,52.0,3522.0,938.0,1319.0,887.0,4.3986,500001.0,3.9706877113866965,1.0574971815107101,1.4870349492671928,False,False,True,False
-122.43,37.79,52.0,3219.0,969.0,1152.0,830.0,4.2042,500001.0,3.878313253012048,1.1674698795180722,1.3879518072289156,False,False,True,False
-122.42,37.79,52.0,2511.0,895.0,1202.0,804.0,2.6607,87500.0,3.123134328358209,1.11318407960199,1.4950248756218905,False,False,True,False
-122.42,37.79,6.0,670.0,301.0,655.0,284.0,3.4423,117500.0,2.359154929577465,1.0598591549295775,2.306338028169014,False,False,True,False
-122.43,37.79,52.0,3020.0,842.0,1294.0,769.0,3.4375,500001.0,3.9271781534460337,1.0949284785435631,1.682704811443433,False,False,True,False
-122.43,37.79,25.0,1637.0,394.0,649.0,379.0,5.0049,460000.0,4.319261213720317,1.0395778364116095,1.712401055408971,False,False,True,False
-122.44,37.79,52.0,1903.0,461.0,831.0,433.0,4.4464,500001.0,4.394919168591224,1.0646651270207852,1.9191685912240184,False,False,True,False
-122.44,37.79,52.0,2083.0,491.0,1224.0,483.0,4.0882,468800.0,4.312629399585921,1.0165631469979297,2.5341614906832297,False,False,True,False
-122.44,37.79,52.0,1726.0,384.0,614.0,356.0,3.6812,500000.0,4.848314606741573,1.0786516853932584,1.7247191011235956,False,False,True,False
-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,372200.0,4.703315881326352,1.1465968586387434,2.169284467713787,False,False,True,False
-122.45,37.78,45.0,2747.0,699.0,1320.0,693.0,3.1576,333300.0,3.963924963924964,1.0086580086580086,1.9047619047619047,False,False,True,False
-122.45,37.79,46.0,2009.0,464.0,761.0,453.0,3.7188,500001.0,4.434878587196468,1.0242825607064017,1.6799116997792494,False,False,True,False
-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,500001.0,5.752532561505065,1.036179450072359,2.1924746743849495,False,False,True,False
-122.43,37.78,10.0,2380.0,843.0,1245.0,789.0,1.3062,220000.0,3.016476552598226,1.0684410646387832,1.5779467680608366,False,False,True,False
-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866,237500.0,4.202846975088968,1.103202846975089,3.206405693950178,False,False,True,False
-122.45,37.78,52.0,1345.0,291.0,560.0,294.0,3.7159,494400.0,4.574829931972789,0.9897959183673469,1.9047619047619047,False,False,True,False
-122.45,37.78,52.0,2686.0,606.0,1392.0,578.0,4.0,355300.0,4.647058823529412,1.0484429065743945,2.4083044982698962,False,False,True,False
-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,400000.0,4.485333333333333,1.0106666666666666,2.232,False,False,True,False
-122.44,37.78,37.0,1235.0,314.0,481.0,297.0,3.6875,492300.0,4.158249158249158,1.0572390572390573,1.6195286195286196,False,False,True,False
-122.44,37.78,52.0,3510.0,791.0,1703.0,657.0,2.8654,280000.0,5.342465753424658,1.203957382039574,2.592085235920852,False,False,True,False
-122.44,37.78,44.0,1545.0,334.0,561.0,326.0,3.875,412500.0,4.7392638036809815,1.0245398773006136,1.7208588957055215,False,False,True,False
-122.45,37.78,43.0,1452.0,397.0,897.0,393.0,4.1319,322700.0,3.6946564885496183,1.0101781170483461,2.282442748091603,False,False,True,False
-122.45,37.78,48.0,1013.0,194.0,464.0,205.0,3.2011,428300.0,4.941463414634146,0.9463414634146341,2.2634146341463413,False,False,True,False
-122.45,37.78,52.0,2033.0,438.0,2198.0,418.0,3.6667,418400.0,4.863636363636363,1.0478468899521531,5.258373205741627,False,False,True,False
-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151,146900.0,4.031963470319635,1.0776255707762556,2.7442922374429224,False,False,True,False
-122.43,37.78,49.0,2246.0,587.0,1277.0,546.0,2.9792,350000.0,4.113553113553113,1.075091575091575,2.338827838827839,False,False,True,False
-122.44,37.78,52.0,3017.0,851.0,1588.0,800.0,3.3882,471400.0,3.77125,1.06375,1.985,False,False,True,False
-122.44,37.78,52.0,2747.0,736.0,1309.0,653.0,2.943,341700.0,4.206738131699847,1.1271056661562022,2.004594180704441,False,False,True,False
-122.44,37.78,52.0,1118.0,279.0,514.0,284.0,2.4196,346200.0,3.936619718309859,0.9823943661971831,1.8098591549295775,False,False,True,False
-122.44,37.78,31.0,1364.0,386.0,707.0,379.0,3.1607,293800.0,3.598944591029024,1.0184696569920844,1.8654353562005277,False,False,True,False
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,275000.0,3.319559228650138,1.2892561983471074,1.5895316804407713,False,False,True,False
-122.42,37.78,17.0,1257.0,339.0,1093.0,384.0,1.8438,72500.0,3.2734375,0.8828125,2.8463541666666665,False,False,True,False
-122.43,37.78,17.0,2728.0,908.0,1670.0,893.0,1.077,115000.0,3.0548712206047033,1.0167973124300111,1.87010078387458,False,False,True,False
-122.43,37.78,24.0,2037.0,696.0,1371.0,585.0,0.9355,112500.0,3.482051282051282,1.1897435897435897,2.3435897435897437,False,False,True,False
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,275000.0,2.900293255131965,1.2463343108504399,1.8592375366568914,False,False,True,False
-122.42,37.78,52.0,1254.0,469.0,895.0,456.0,2.1516,187500.0,2.75,1.0285087719298245,1.962719298245614,False,False,True,False
-122.43,37.78,29.0,1310.0,364.0,1009.0,379.0,1.3844,177500.0,3.4564643799472297,0.9604221635883905,2.662269129287599,False,False,True,False
-122.43,37.78,52.0,1952.0,628.0,1284.0,576.0,2.105,316700.0,3.388888888888889,1.0902777777777777,2.2291666666666665,False,False,True,False
-122.44,37.78,52.0,2911.0,753.0,1696.0,676.0,2.5721,475000.0,4.306213017751479,1.113905325443787,2.5088757396449703,False,False,True,False
-122.44,37.77,52.0,2705.0,647.0,1355.0,628.0,2.0161,364300.0,4.307324840764331,1.0302547770700636,2.1576433121019107,False,False,True,False
-122.45,37.77,52.0,2339.0,548.0,1090.0,507.0,3.3679,350000.0,4.613412228796844,1.0808678500986193,2.1499013806706113,False,False,True,False
-122.45,37.77,52.0,3188.0,708.0,1526.0,664.0,3.3068,500001.0,4.801204819277109,1.0662650602409638,2.2981927710843375,False,False,True,False
-122.45,37.77,52.0,1722.0,465.0,885.0,437.0,3.0906,500001.0,3.940503432494279,1.0640732265446224,2.0251716247139586,False,False,True,False
-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,500001.0,4.472329472329473,1.0386100386100385,1.9536679536679538,False,False,True,False
-122.45,37.77,52.0,2296.0,509.0,1039.0,472.0,4.1417,500000.0,4.864406779661017,1.0783898305084745,2.2012711864406778,False,False,True,False
-122.45,37.77,52.0,2191.0,627.0,1100.0,585.0,3.0409,500000.0,3.7452991452991453,1.0717948717948718,1.8803418803418803,False,False,True,False
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,492900.0,4.783001808318264,1.132007233273056,2.305605786618445,False,False,True,False
-122.43,37.77,52.0,3563.0,832.0,1712.0,787.0,3.3702,335700.0,4.527318932655654,1.0571791613722998,2.1753494282083863,False,False,True,False
-122.43,37.77,52.0,1760.0,366.0,742.0,318.0,4.445,400000.0,5.534591194968553,1.150943396226415,2.3333333333333335,False,False,True,False
-122.44,37.77,52.0,2002.0,520.0,939.0,501.0,3.2239,488900.0,3.996007984031936,1.0379241516966067,1.874251497005988,False,False,True,False
-122.44,37.77,52.0,2994.0,736.0,1428.0,700.0,3.0766,438900.0,4.277142857142858,1.0514285714285714,2.04,False,False,True,False
-122.42,37.77,52.0,1086.0,349.0,589.0,361.0,2.5186,250000.0,3.0083102493074794,0.9667590027700831,1.631578947368421,False,False,True,False
-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.879,450000.0,3.737864077669903,1.1029126213592233,1.683495145631068,False,False,True,False
-122.43,37.77,52.0,1567.0,482.0,654.0,425.0,2.6914,366700.0,3.6870588235294117,1.1341176470588235,1.5388235294117647,False,False,True,False
-122.43,37.77,52.0,2514.0,729.0,1428.0,597.0,2.3977,412500.0,4.211055276381909,1.221105527638191,2.391959798994975,False,False,True,False
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,337500.0,4.0879864636209815,1.0490693739424704,2.010152284263959,False,False,True,False
-122.43,37.77,52.0,1862.0,472.0,872.0,471.0,3.2981,222700.0,3.9532908704883227,1.0021231422505308,1.851380042462845,False,False,True,False
-122.43,37.77,52.0,2685.0,629.0,1170.0,614.0,3.6894,418800.0,4.372964169381108,1.02442996742671,1.9055374592833876,False,False,True,False
-122.44,37.77,52.0,2537.0,559.0,849.0,530.0,5.1788,476900.0,4.786792452830189,1.0547169811320756,1.6018867924528302,False,False,True,False
-122.44,37.76,38.0,2202.0,452.0,833.0,435.0,6.8939,455900.0,5.062068965517241,1.0390804597701149,1.914942528735632,False,False,True,False
-122.44,37.77,52.0,3225.0,667.0,1494.0,619.0,4.4875,500001.0,5.210016155088853,1.0775444264943457,2.4135702746365104,False,False,True,False
-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,500001.0,4.908963585434174,1.0434173669467788,1.9243697478991597,False,False,True,False
-122.45,37.76,50.0,2518.0,507.0,979.0,516.0,4.6912,500001.0,4.87984496124031,0.9825581395348837,1.8972868217054264,False,False,True,False
-122.45,37.76,52.0,1457.0,292.0,621.0,315.0,4.6477,450000.0,4.625396825396826,0.926984126984127,1.9714285714285715,False,False,True,False
-122.45,37.77,52.0,3095.0,682.0,1269.0,639.0,3.575,500001.0,4.843505477308295,1.0672926447574336,1.9859154929577465,False,False,True,False
-122.45,37.77,52.0,3939.0,852.0,1737.0,797.0,4.5052,500001.0,4.94228356336261,1.06900878293601,2.179422835633626,False,False,True,False
-122.41,37.78,52.0,1928.0,836.0,2124.0,739.0,1.1185,55000.0,2.60893098782138,1.1312584573748308,2.8741542625169147,False,False,True,False
